order_id,customer_id,store_id,order_date,status,payment_method
900538,1258,21,2025-12-17,Completed,Kartu Debit
900539,1127,18,2025-06-18,Pending,Kartu Kredit
900540,1415,23,2025-03-31,Completed,E-Wallet
900541,1094,21,2025-10-19,Completed,Kartu Kredit
900542,1322,18,2025-05-30,Cancelled,QRIS
900543,1189,11,2025-02-23,Pending,Kartu Debit
900544,1382,16,2025-04-10,Completed,QRIS
900545,1070,15,2025-12-10,Cancelled,Kartu Kredit
900546,1311,11,2025-04-01,Completed,QRIS
900547,1357,10,2025-11-22,Pending,QRIS
900548,1009,16,2025-01-15,Completed,Kartu Debit
900549,1426,20,2025-03-27,Cancelled,E-Wallet
900550,1168,15,2025-10-15,Cancelled,E-Wallet
900551,1113,11,2025-12-03,Completed,Tunai
900552,1406,24,2025-10-19,Completed,Kartu Debit
900553,1357,16,2025-12-14,Cancelled,E-Wallet
900554,1467,19,2025-08-18,Completed,Tunai
900555,1389,24,2025-03-05,Completed,E-Wallet
900556,1473,21,2025-11-03,Completed,Kartu Debit
900557,1213,20,2025-05-28,Completed,E-Wallet
900558,1114,19,2025-07-15,Pending,Kartu Debit
900559,1099,10,2025-11-21,Completed,E-Wallet
900560,1041,16,2025-08-28,Completed,E-Wallet
900561,1230,20,2025-04-14,Completed,Kartu Kredit
900562,1242,17,2025-08-05,Pending,Tunai
900563,1079,18,2025-03-31,Completed,Kartu Kredit
900564,1442,18,2025-07-11,Completed,Kartu Kredit
900565,1290,12,2025-04-10,Completed,Kartu Debit
900566,1377,13,2025-05-05,Completed,QRIS
900567,1349,12,2025-05-11,Completed,Tunai
900568,1085,23,2025-08-07,Completed,Kartu Debit
900569,1477,21,2025-07-23,Cancelled,Kartu Debit
900570,1036,22,2025-12-23,Completed,Tunai
900571,1231,19,2025-04-19,Completed,E-Wallet
900572,1099,14,2025-07-29,Completed,Tunai
900573,1151,11,2025-07-13,Completed,Kartu Debit
900574,1245,17,2025-12-11,Completed,QRIS
900575,1405,10,2025-02-19,Completed,Tunai
900576,1493,22,2025-05-17,Completed,Kartu Kredit
900577,1341,16,2025-07-13,Pending,QRIS
900578,1063,23,2025-09-29,Completed,E-Wallet
900579,1327,23,2025-06-14,Completed,Kartu Debit
900580,1228,13,2025-11-07,Completed,Kartu Kredit
900581,1449,19,2025-09-16,Completed,E-Wallet
900582,1124,13,2025-04-19,Completed,QRIS
900583,1476,24,2025-06-17,Completed,Kartu Debit
900584,1070,24,2025-10-01,Cancelled,Kartu Kredit
900585,1115,24,2025-10-22,Pending,QRIS
900586,1224,22,2025-04-30,Completed,Kartu Debit
900587,1175,21,2025-10-31,Completed,QRIS
900588,1409,20,2025-03-06,Pending,Tunai
900589,1435,22,2025-12-26,Completed,Tunai
900590,1254,14,2025-12-27,Completed,QRIS
900591,1398,12,2025-09-07,Cancelled,Kartu Kredit
900592,1179,22,2025-07-20,Completed,QRIS
900593,1364,14,2025-08-23,Cancelled,E-Wallet
900594,1440,12,2025-07-12,Completed,E-Wallet
900595,1092,10,2025-03-02,Pending,Kartu Debit
900596,1408,20,2025-12-04,Completed,Kartu Kredit
900597,1301,19,2025-10-21,Completed,Kartu Debit
900598,1248,20,2025-12-26,Completed,Kartu Debit
900599,1276,21,2025-11-30,Completed,E-Wallet
900600,1003,18,2025-08-17,Completed,QRIS
900601,1083,11,2025-10-15,Completed,QRIS
900602,1495,18,2025-03-29,Completed,QRIS
900603,1228,12,2025-10-23,Completed,Kartu Debit
900604,1309,18,2025-04-21,Pending,Kartu Debit
900605,1205,17,2025-02-12,Completed,Kartu Kredit
900606,1357,20,2025-04-09,Cancelled,Kartu Debit
900607,1057,20,2025-10-08,Completed,QRIS
900608,1051,16,2025-04-24,Completed,QRIS
900609,1157,19,2025-09-08,Completed,Tunai
900610,1485,22,2025-07-19,Completed,Kartu Debit
900611,1137,10,2025-11-24,Completed,E-Wallet
900612,1209,22,2025-06-10,Completed,QRIS
900613,1085,19,2025-01-30,Completed,Kartu Debit
900614,1008,19,2025-04-08,Cancelled,QRIS
900615,1494,12,2025-12-12,Pending,E-Wallet
900616,1195,12,2025-07-11,Completed,Kartu Debit
900617,1110,10,2025-11-20,Pending,Kartu Kredit
900618,1457,19,2025-09-07,Completed,Kartu Debit
900619,1182,11,2025-01-03,Completed,E-Wallet
900620,1394,20,2025-05-09,Completed,Kartu Kredit
900621,1182,21,2025-08-11,Completed,Kartu Debit
900622,1170,24,2025-01-17,Completed,E-Wallet
900623,1473,21,2025-07-19,Completed,QRIS
900624,1177,18,2025-01-07,Cancelled,E-Wallet
900625,1306,21,2025-01-05,Completed,Kartu Kredit
900626,1393,11,2025-05-15,Cancelled,E-Wallet
900627,1077,13,2025-03-03,Completed,Kartu Kredit
900628,1219,10,2025-11-12,Completed,QRIS
900629,1359,20,2025-04-29,Completed,Kartu Debit
900630,1164,24,2025-01-25,Completed,QRIS
900631,1109,14,2025-08-30,Completed,Tunai
900632,1252,15,2025-06-21,Completed,QRIS
900633,1395,23,2025-03-08,Completed,Kartu Debit
900634,1045,24,2025-02-24,Completed,Tunai
900635,1453,20,2025-04-08,Completed,Kartu Kredit
900636,1155,21,2025-08-31,Completed,Tunai
900637,1450,22,2025-10-14,Completed,Kartu Debit
900638,1357,12,2025-05-29,Completed,Tunai
900639,1418,16,2025-09-11,Cancelled,Tunai
900640,1005,24,2025-09-20,Completed,Tunai
900641,1139,23,2025-01-27,Cancelled,E-Wallet
900642,1189,15,2025-02-12,Cancelled,Tunai
900643,1113,21,2025-05-24,Completed,Kartu Debit
900644,1399,22,2025-10-26,Completed,Kartu Kredit
900645,1323,22,2025-07-22,Completed,Kartu Kredit
900646,1093,17,2025-04-05,Completed,E-Wallet
900647,1466,20,2025-07-26,Completed,Tunai
900648,1057,23,2025-01-07,Cancelled,QRIS
900649,1406,10,2025-02-24,Pending,Kartu Debit
900650,1289,24,2025-08-16,Completed,Kartu Debit
900651,1023,11,2025-10-06,Completed,QRIS
900652,1453,21,2025-02-27,Completed,E-Wallet
900653,1145,15,2025-02-09,Pending,Kartu Debit
900654,1310,12,2025-04-02,Completed,Tunai
900655,1179,24,2025-02-23,Completed,Kartu Kredit
900656,1076,15,2025-03-17,Completed,Kartu Kredit
900657,1181,15,2025-09-11,Completed,Kartu Kredit
900658,1253,18,2025-10-02,Completed,Kartu Kredit
900659,1296,22,2025-12-22,Cancelled,E-Wallet
900660,1436,10,2025-07-05,Pending,Kartu Kredit
900661,1444,22,2025-03-13,Completed,Kartu Kredit
900662,1424,13,2025-01-29,Cancelled,E-Wallet
900663,1376,10,2025-12-23,Completed,Kartu Debit
900664,1038,17,2025-11-01,Completed,QRIS
900665,1417,16,2025-03-18,Completed,Kartu Kredit
900666,1173,17,2025-11-27,Cancelled,QRIS
900667,1217,20,2025-08-21,Pending,Kartu Debit
900668,1422,21,2025-10-14,Pending,QRIS
900669,1309,22,2025-06-21,Completed,E-Wallet
900670,1104,20,2025-01-17,Completed,Kartu Debit
900671,1405,17,2025-01-24,Completed,Kartu Debit
900672,1385,14,2025-07-23,Pending,E-Wallet
900673,1380,18,2025-02-21,Pending,E-Wallet
900674,1445,23,2025-01-20,Completed,E-Wallet
900675,1119,24,2025-04-21,Cancelled,E-Wallet
900676,1068,15,2025-05-29,Completed,Tunai
900677,1255,11,2025-01-08,Completed,Kartu Debit
900678,1364,22,2025-08-24,Completed,Kartu Kredit
900679,1440,14,2025-07-25,Completed,Tunai
900680,1350,16,2025-09-17,Completed,Kartu Debit
900681,1405,13,2025-12-25,Pending,QRIS
900682,1038,13,2025-07-18,Completed,QRIS
900683,1103,16,2025-06-18,Completed,Kartu Debit
900684,1486,17,2025-03-16,Cancelled,E-Wallet
900685,1109,23,2025-01-12,Cancelled,Kartu Kredit
900686,1232,23,2025-08-03,Pending,E-Wallet
900687,1179,16,2025-09-04,Completed,Tunai
900688,1006,18,2025-11-02,Completed,QRIS
900689,1059,22,2025-12-12,Completed,Kartu Debit
900690,1397,12,2025-11-04,Completed,E-Wallet
900691,1445,11,2025-12-25,Completed,Kartu Kredit
900692,1305,12,2025-10-05,Completed,Kartu Kredit
900693,1413,23,2025-02-23,Completed,QRIS
900694,1398,17,2025-10-10,Completed,QRIS
900695,1421,20,2025-12-27,Cancelled,Kartu Kredit
900696,1138,24,2025-12-04,Completed,Kartu Debit
900697,1308,15,2025-06-21,Completed,Tunai
900698,1373,12,2025-07-26,Completed,Tunai
900699,1324,19,2025-07-20,Cancelled,Kartu Debit
900700,1067,17,2025-11-21,Cancelled,Kartu Debit
900701,1372,22,2025-07-13,Completed,QRIS
900702,1306,11,2025-02-24,Completed,Kartu Debit
900703,1252,22,2025-01-12,Completed,QRIS
900704,1463,12,2025-12-04,Pending,Tunai
900705,1248,19,2025-11-04,Pending,QRIS
900706,1275,10,2025-09-23,Pending,E-Wallet
900707,1113,11,2025-12-21,Completed,Kartu Debit
900708,1224,18,2025-07-24,Completed,Kartu Debit
900709,1407,22,2025-10-28,Completed,E-Wallet
900710,1140,23,2025-06-13,Pending,QRIS
900711,1450,20,2025-09-29,Completed,Kartu Kredit
900712,1220,22,2025-04-06,Completed,E-Wallet
900713,1075,22,2025-06-10,Completed,QRIS
900714,1146,19,2025-04-19,Pending,E-Wallet
900715,1485,24,2025-12-10,Completed,Tunai
900716,1064,17,2025-03-29,Pending,Kartu Debit
900717,1021,15,2025-11-27,Completed,QRIS
900718,1025,16,2025-06-02,Cancelled,Kartu Kredit
900719,1166,23,2025-12-19,Cancelled,Kartu Kredit
900720,1276,10,2025-12-19,Completed,Kartu Debit
900721,1039,14,2025-06-18,Cancelled,Tunai
900722,1343,11,2025-09-25,Pending,E-Wallet
900723,1377,23,2025-04-16,Cancelled,QRIS
900724,1344,13,2025-08-28,Completed,E-Wallet
900725,1259,11,2025-03-08,Completed,Kartu Debit
900726,1296,20,2025-02-22,Completed,Kartu Kredit
900727,1458,17,2025-04-06,Completed,QRIS
900728,1261,15,2025-01-28,Completed,Kartu Debit
900729,1305,14,2025-09-29,Pending,Kartu Kredit
900730,1452,19,2025-12-25,Cancelled,Kartu Kredit
900731,1148,21,2025-01-02,Completed,E-Wallet
900732,1007,20,2025-08-31,Completed,Kartu Debit
900733,1088,20,2025-01-05,Pending,Kartu Debit
900734,1269,18,2025-03-27,Completed,QRIS
900735,1252,21,2025-06-29,Pending,Kartu Debit
900736,1139,20,2025-09-23,Cancelled,QRIS
900737,1016,13,2025-10-23,Cancelled,Kartu Kredit
900738,1348,18,2025-08-19,Pending,E-Wallet
900739,1022,19,2025-09-24,Cancelled,Kartu Debit
900740,1341,12,2025-06-05,Completed,Kartu Debit
900741,1021,13,2025-05-25,Pending,QRIS
900742,1181,20,2025-01-01,Completed,Kartu Debit
900743,1394,18,2025-03-21,Completed,Kartu Debit
900744,1017,17,2025-07-01,Completed,Kartu Kredit
900745,1394,13,2025-05-09,Completed,Kartu Kredit
900746,1351,21,2025-07-03,Completed,Kartu Debit
900747,1298,18,2025-07-11,Completed,Tunai
900748,1333,11,2025-06-20,Pending,QRIS
900749,1368,10,2025-12-26,Completed,Tunai
900750,1080,14,2025-11-18,Completed,QRIS
900751,1013,23,2025-09-16,Completed,Kartu Kredit
900752,1248,12,2025-05-01,Pending,Kartu Debit
900753,1244,17,2025-05-29,Completed,QRIS
900754,1298,14,2025-01-18,Cancelled,Tunai
900755,1463,21,2025-09-26,Completed,Tunai
900756,1336,21,2025-10-16,Completed,Kartu Kredit
900757,1430,20,2025-09-05,Completed,Kartu Kredit
900758,1035,10,2025-01-16,Cancelled,E-Wallet
900759,1390,13,2025-05-02,Completed,E-Wallet
900760,1431,10,2025-03-31,Completed,QRIS
900761,1223,23,2025-09-28,Completed,QRIS
900762,1467,21,2025-11-25,Pending,Kartu Kredit
900763,1317,24,2025-10-14,Completed,QRIS
900764,1308,18,2025-06-19,Completed,E-Wallet
900765,1039,18,2025-10-22,Completed,Tunai
900766,1455,22,2025-01-31,Completed,E-Wallet
900767,1414,10,2025-06-27,Completed,Kartu Kredit
900768,1245,14,2025-04-27,Completed,QRIS
900769,1441,16,2025-12-16,Cancelled,QRIS
900770,1176,16,2025-01-30,Completed,E-Wallet
900771,1383,22,2025-10-02,Pending,QRIS
900772,1030,11,2025-01-30,Completed,Kartu Kredit
900773,1150,12,2025-11-07,Completed,Kartu Kredit
900774,1481,18,2025-04-16,Completed,Kartu Debit
900775,1335,13,2025-09-27,Completed,Kartu Debit
900776,1380,18,2025-04-18,Completed,Kartu Debit
900777,1011,17,2025-01-18,Completed,Kartu Debit
900778,1221,18,2025-01-27,Cancelled,Kartu Debit
900779,1466,19,2025-06-22,Completed,Tunai
900780,1219,22,2025-01-30,Completed,Tunai
900781,1474,13,2025-03-09,Completed,Kartu Debit
900782,1138,20,2025-05-09,Cancelled,Tunai
900783,1165,23,2025-05-16,Completed,Kartu Kredit
900784,1313,18,2025-06-10,Completed,Kartu Kredit
900785,1323,12,2025-03-17,Pending,QRIS
900786,1297,15,2025-01-22,Pending,E-Wallet
900787,1009,20,2025-06-30,Pending,QRIS
900788,1145,12,2025-01-13,Completed,Tunai
900789,1149,24,2025-03-18,Pending,QRIS
900790,1262,21,2025-09-18,Pending,Kartu Debit
900791,1391,20,2025-02-10,Completed,E-Wallet
900792,1163,14,2025-04-10,Pending,Kartu Debit
900793,1060,21,2025-05-04,Completed,Kartu Kredit
900794,1403,16,2025-04-28,Pending,E-Wallet
900795,1076,19,2025-09-11,Cancelled,E-Wallet
900796,1284,21,2025-08-29,Cancelled,QRIS
900797,1068,18,2025-09-29,Completed,Kartu Kredit
900798,1316,11,2025-01-24,Completed,Kartu Debit
900799,1302,24,2025-09-18,Completed,E-Wallet
900800,1333,17,2025-07-14,Completed,Kartu Kredit
900801,1253,15,2025-01-25,Pending,Tunai
900802,1266,14,2025-10-22,Pending,Kartu Debit
900803,1148,14,2025-09-07,Completed,E-Wallet
900804,1342,14,2025-03-14,Completed,E-Wallet
900805,1293,16,2025-08-16,Pending,E-Wallet
900806,1143,21,2025-12-09,Completed,Kartu Debit
900807,1168,12,2025-09-17,Completed,Kartu Debit
900808,1163,13,2025-10-13,Cancelled,QRIS
900809,1447,13,2025-12-11,Completed,Kartu Debit
900810,1002,16,2025-02-04,Completed,Tunai
900811,1431,13,2025-05-30,Cancelled,Kartu Kredit
900812,1229,15,2025-05-07,Cancelled,Kartu Kredit
900813,1339,11,2025-06-27,Cancelled,Kartu Kredit
900814,1352,13,2025-01-15,Completed,Kartu Debit
900815,1138,17,2025-04-23,Completed,QRIS
900816,1496,19,2025-11-09,Completed,E-Wallet
900817,1081,23,2025-10-02,Completed,E-Wallet
900818,1019,23,2025-01-11,Pending,QRIS
900819,1068,23,2025-05-19,Completed,QRIS
900820,1376,16,2025-01-11,Completed,Tunai
900821,1052,14,2025-12-02,Pending,Kartu Kredit
900822,1255,21,2025-07-21,Completed,Tunai
900823,1013,16,2025-04-29,Completed,Kartu Debit
900824,1251,19,2025-05-08,Completed,E-Wallet
900825,1428,12,2025-01-19,Completed,Tunai
900826,1285,23,2025-02-11,Completed,Kartu Kredit
900827,1083,18,2025-03-04,Completed,E-Wallet
900828,1005,14,2025-03-02,Completed,Kartu Debit
900829,1412,19,2025-07-10,Pending,Tunai
900830,1367,23,2025-08-31,Completed,Kartu Debit
900831,1320,17,2025-11-01,Completed,QRIS
900832,1467,23,2025-08-07,Pending,Kartu Debit
900833,1053,21,2025-04-21,Completed,E-Wallet
900834,1495,22,2025-11-12,Cancelled,Kartu Kredit
900835,1315,12,2025-03-15,Completed,Kartu Kredit
900836,1027,12,2025-09-19,Completed,Kartu Kredit
900837,1268,15,2025-09-29,Completed,Tunai
900838,1251,21,2025-05-09,Cancelled,QRIS
900839,1092,24,2025-01-06,Completed,Kartu Kredit
900840,1007,19,2025-05-20,Completed,Kartu Debit
900841,1252,12,2025-08-31,Cancelled,Tunai
900842,1458,21,2025-03-20,Cancelled,E-Wallet
900843,1161,11,2025-10-06,Completed,E-Wallet
900844,1429,20,2025-12-09,Completed,QRIS
900845,1228,10,2025-05-22,Pending,E-Wallet
900846,1471,11,2025-04-04,Cancelled,QRIS
900847,1112,20,2025-07-11,Completed,QRIS
900848,1378,12,2025-06-08,Completed,Kartu Kredit
900849,1091,14,2025-05-13,Cancelled,Kartu Kredit
900850,1088,10,2025-10-27,Completed,E-Wallet
900851,1396,13,2025-05-13,Completed,Kartu Kredit
900852,1191,19,2025-07-13,Cancelled,Tunai
900853,1184,23,2025-01-05,Completed,Kartu Kredit
900854,1316,17,2025-10-31,Pending,Kartu Kredit
900855,1462,24,2025-09-17,Completed,Kartu Kredit
900856,1102,19,2025-03-13,Completed,Kartu Debit
900857,1073,22,2025-06-27,Completed,Kartu Kredit
900858,1042,12,2025-05-01,Completed,Kartu Kredit
900859,1285,23,2025-07-11,Completed,Kartu Kredit
900860,1468,17,2025-12-09,Completed,Kartu Kredit
900861,1069,16,2025-06-17,Completed,Kartu Kredit
900862,1001,19,2025-11-03,Completed,QRIS
900863,1174,16,2025-12-01,Completed,Kartu Kredit
900864,1489,16,2025-04-02,Completed,Kartu Kredit
900865,1197,20,2025-08-21,Completed,Kartu Kredit
900866,1433,18,2025-07-06,Completed,E-Wallet
900867,1315,21,2025-08-21,Completed,QRIS
900868,1152,22,2025-01-13,Pending,Kartu Debit
900869,1019,19,2025-02-27,Completed,QRIS
900870,1125,24,2025-09-26,Pending,Kartu Kredit
900871,1076,19,2025-11-23,Completed,Kartu Kredit
900872,1222,11,2025-04-09,Pending,Kartu Debit
900873,1479,16,2025-05-21,Cancelled,E-Wallet
900874,1107,10,2025-08-01,Cancelled,E-Wallet
900875,1033,19,2025-05-28,Cancelled,Tunai
900876,1228,12,2025-08-25,Cancelled,Kartu Kredit
900877,1339,23,2025-10-20,Completed,Kartu Kredit
900878,1221,16,2025-01-12,Completed,Tunai
900879,1092,23,2025-03-23,Cancelled,Kartu Kredit
900880,1273,16,2025-04-26,Completed,Kartu Kredit
900881,1336,12,2025-12-16,Completed,Kartu Kredit
900882,1128,12,2025-10-19,Cancelled,Kartu Kredit
900883,1453,22,2025-12-01,Completed,Tunai
900884,1106,19,2025-08-25,Completed,E-Wallet
900885,1350,20,2025-07-28,Pending,Kartu Kredit
900886,1247,23,2025-01-31,Completed,Kartu Kredit
900887,1262,20,2025-11-29,Completed,Kartu Kredit
900888,1389,23,2025-10-24,Completed,E-Wallet
900889,1356,11,2025-08-23,Cancelled,Kartu Kredit
900890,1231,21,2025-05-13,Pending,Kartu Debit
900891,1366,17,2025-12-11,Completed,E-Wallet
900892,1015,23,2025-04-19,Pending,Kartu Debit
900893,1265,16,2025-09-02,Pending,E-Wallet
900894,1446,18,2025-09-04,Completed,Kartu Kredit
900895,1183,17,2025-08-24,Pending,QRIS
900896,1276,23,2025-02-10,Completed,Kartu Kredit
900897,1143,11,2025-04-08,Cancelled,QRIS
900898,1298,17,2025-08-26,Completed,Tunai
900899,1245,11,2025-08-15,Completed,Kartu Kredit
900900,1005,19,2025-08-09,Completed,Kartu Kredit
900901,1129,22,2025-07-28,Pending,Kartu Debit
900902,1258,14,2025-11-17,Completed,QRIS
900903,1084,12,2025-02-03,Completed,Kartu Debit
900904,1352,18,2025-04-04,Completed,QRIS
900905,1351,14,2025-11-09,Completed,Tunai
900906,1313,20,2025-03-22,Completed,Tunai
900907,1182,23,2025-06-11,Completed,Kartu Debit
900908,1393,14,2025-01-10,Cancelled,E-Wallet
900909,1219,22,2025-07-15,Completed,Tunai
900910,1498,10,2025-12-04,Completed,Kartu Kredit
900911,1176,14,2025-10-03,Completed,Kartu Kredit
900912,1302,14,2025-10-21,Completed,Tunai
900913,1280,22,2025-12-05,Completed,Tunai
900914,1110,12,2025-06-14,Completed,E-Wallet
900915,1203,22,2025-09-07,Completed,Tunai
900916,1290,16,2025-01-17,Pending,Kartu Debit
900917,1045,19,2025-08-28,Pending,E-Wallet
900918,1142,17,2025-08-20,Cancelled,E-Wallet
900919,1222,24,2025-01-11,Completed,Tunai
900920,1115,19,2025-12-12,Completed,Tunai
900921,1093,11,2025-01-14,Pending,Tunai
900922,1489,11,2025-06-17,Completed,E-Wallet
900923,1471,13,2025-07-01,Completed,E-Wallet
900924,1395,16,2025-10-30,Completed,QRIS
900925,1108,11,2025-09-08,Cancelled,Tunai
900926,1261,11,2025-08-22,Completed,QRIS
900927,1360,11,2025-11-30,Cancelled,Kartu Kredit
900928,1241,22,2025-01-20,Completed,Tunai
900929,1081,16,2025-03-30,Completed,Tunai
900930,1016,17,2025-04-15,Completed,Kartu Kredit
900931,1447,12,2025-07-28,Completed,Tunai
900932,1244,17,2025-08-01,Pending,Kartu Kredit
900933,1463,14,2025-03-07,Completed,Tunai
900934,1113,18,2025-03-08,Completed,E-Wallet
900935,1145,24,2025-11-11,Completed,E-Wallet
900936,1237,20,2025-10-30,Pending,Tunai
900937,1008,12,2025-11-21,Completed,E-Wallet
900938,1097,20,2025-10-23,Completed,Kartu Kredit
900939,1336,22,2025-09-21,Completed,Kartu Debit
900940,1343,23,2025-06-25,Pending,Kartu Debit
900941,1014,18,2025-03-06,Completed,E-Wallet
900942,1498,18,2025-04-04,Completed,Tunai
900943,1382,15,2025-09-27,Pending,E-Wallet
900944,1440,19,2025-04-26,Cancelled,E-Wallet
900945,1154,10,2025-02-08,Completed,Tunai
900946,1247,23,2025-03-24,Completed,Kartu Kredit
900947,1037,13,2025-05-22,Completed,Kartu Kredit
900948,1345,12,2025-04-16,Completed,E-Wallet
900949,1119,20,2025-08-13,Completed,QRIS
900950,1087,24,2025-12-30,Cancelled,Kartu Kredit
900951,1436,20,2025-09-11,Cancelled,Kartu Kredit
900952,1429,14,2025-07-02,Completed,QRIS
900953,1254,13,2025-10-30,Completed,Kartu Debit
900954,1311,23,2025-10-17,Completed,Tunai
900955,1310,16,2025-07-21,Cancelled,QRIS
900956,1322,21,2025-08-10,Cancelled,QRIS
900957,1472,16,2025-01-15,Cancelled,Kartu Kredit
900958,1358,20,2025-05-15,Completed,E-Wallet
900959,1413,23,2025-04-27,Completed,Kartu Debit
900960,1208,15,2025-11-15,Completed,E-Wallet
900961,1098,19,2025-06-08,Pending,Tunai
900962,1469,24,2025-12-06,Completed,Kartu Debit
900963,1054,23,2025-05-31,Pending,Tunai
900964,1021,13,2025-10-08,Completed,Kartu Debit
900965,1113,13,2025-04-26,Completed,E-Wallet
900966,1225,16,2025-10-12,Pending,Tunai
900967,1462,16,2025-05-14,Cancelled,Kartu Debit
900968,1441,23,2025-12-26,Completed,Tunai
900969,1421,13,2025-08-27,Completed,Tunai
900970,1303,16,2025-02-03,Completed,QRIS
900971,1373,10,2025-11-03,Completed,Kartu Kredit
900972,1156,15,2025-04-30,Pending,Tunai
900973,1397,11,2025-11-11,Completed,Tunai
900974,1170,11,2025-02-18,Completed,Tunai
900975,1130,17,2025-02-16,Completed,Kartu Debit
900976,1286,10,2025-12-16,Completed,QRIS
900977,1410,24,2025-10-18,Pending,Kartu Debit
900978,1256,12,2025-10-02,Completed,Kartu Debit
900979,1308,15,2025-10-21,Completed,Kartu Kredit
900980,1455,22,2025-03-03,Completed,Kartu Debit
900981,1266,12,2025-02-21,Completed,E-Wallet
900982,1492,23,2025-09-09,Completed,Kartu Kredit
900983,1472,17,2025-12-04,Cancelled,Tunai
900984,1336,15,2025-09-27,Pending,Tunai
900985,1252,10,2025-09-09,Completed,Kartu Debit
